"di_id","year","value.ncu","budget.type","gdp.current.ncu","value"
"CY","2003",4.429e+09,"actual",1.3666e+10,32.4088979950241
"CY","2004",4.84e+09,"actual",1.429e+10,33.8698390482855
"CY","2005",5.553e+09,"actual",1.4822e+10,37.4645796788558
"CY","2006",6.094e+09,"actual",1.5491e+10,39.3389710154283
"CY","2007",7.143e+09,"actual",1.6238e+10,43.9894075625077
"CY","2008",7.43e+09,"actual",1.6865e+10,44.0557367328787
"CY","2009",6.808e+09,"actual",1.6566e+10,41.0962211759024
"CY","2010",7.203e+09,"actual",1.6785e+10,42.9133154602323
"CY","2011",7.233e+09,"actual",1.6838e+10,42.9564081244803
"CY","2012",7.085e+09,"actual",1.6324e+10,43.4023523646165
"CY","2013",6.839e+09,"actual",1.5355e+10,44.5392380332139
"CY","2014",7.008e+09,"actual",1.5139e+10,46.2910363960631
"CY","2015",6.917e+09,"actual",1.5439e+10,44.8021244899281
"CY","2016",7.028e+09,"actual",1.5907e+10,44.1818067517445
"CY","2017",7.618e+09,"actual",1.652e+10,46.1138014527845
"CY","2018",8.001e+09,"proj",1.711e+10,46.7621274108708
"CY","2019",8.503e+09,"proj",1.7616e+10,48.2686194368756
"CY","2020",8.943e+09,"proj",1.8078e+10,49.4689678061732
"CY","2021",9.41e+09,"proj",1.8536e+10,50.7660768234786
"CY","2022",9.877e+09,"proj",1.8984e+10,52.0280235988201
"CY","2023",1.039e+10,"proj",1.944e+10,53.4465020576132
"CZ","1981",,"actual",,
"CZ","1982",,"actual",,
"CZ","1983",,"actual",,
"CZ","1984",,"actual",,
"CZ","1985",,"actual",,
"CZ","1986",,"actual",,
"CZ","1987",,"actual",,
"CZ","1988",,"actual",,
"CZ","1989",,"actual",,
"CZ","1990",,"actual",,
"CZ","1991",,"actual",,
"CZ","1992",,"actual",,
"CZ","1993",,"actual",,
"CZ","1994",,"actual",,
"CZ","1995",6.42448e+11,"actual",2.647661e+12,24.264737819532
"CZ","1996",7.04808e+11,"actual",2.767468e+12,25.4676115496186
"CZ","1997",7.59393e+11,"actual",2.751011e+12,27.6041426224759
"CZ","1998",8.13451e+11,"actual",2.741968e+12,29.6666846586102
"CZ","1999",8.57291e+11,"actual",2.781256e+12,30.8238795709564
"CZ","2000",8.89658e+11,"actual",2.899925e+12,30.6786554824694
"CZ","2001",9.68733e+11,"actual",2.984277e+12,32.4612293027758
"CZ","2002",1.031266e+12,"actual",3.033592e+12,33.9948813156153
"CZ","2003",1.193303e+12,"actual",3.142892e+12,37.9683107150993
"CZ","2004",1.230296e+12,"actual",3.2971e+12,37.3144884898851
"CZ","2005",1.282523e+12,"actual",3.512515e+12,36.5129543930773
"CZ","2006",1.376491e+12,"actual",3.753246e+12,36.6746810627388
"CZ","2007",1.525325e+12,"actual",3.963527e+12,38.4840320250121
"CZ","2008",1.555614e+12,"actual",4.06984e+12,38.2229768246418
"CZ","2009",1.523022e+12,"actual",3.874383e+12,39.3100527232336
"CZ","2010",1.558224e+12,"actual",3.962464e+12,39.3246222552432
"CZ","2011",1.62602e+12,"actual",4.03291e+12,40.3187772600926
"CZ","2012",1.646284e+12,"actual",4.000653e+12,41.1503822001058
"CZ","2013",1.694779e+12,"actual",3.981303e+12,42.5684505801241
"CZ","2014",1.738921e+12,"actual",4.0894e+12,42.5226439086419
"CZ","2015",1.887429e+12,"actual",4.306516e+12,43.8272840504947
"CZ","2016",1.915665e+12,"actual",4.418198e+12,43.3585140367181
"CZ","2017",2.046648e+12,"proj",4.607698e+12,44.4180152431865
"CZ","2018",2.172894e+12,"proj",4.769743e+12,45.5557878065967
"CZ","2019",2.287153e+12,"proj",4.914693e+12,46.5370471767006
"CZ","2020",2.39187e+12,"proj",5.038695e+12,47.4700294421472
"CZ","2021",2.501277e+12,"proj",5.165097e+12,48.4265251940089
"CZ","2022",2.61149e+12,"proj",5.293893e+12,49.3302376908638
"CZ","2023",2.725562e+12,"proj",5.425075e+12,50.2400796302355
"DE","1981",,"actual",1.549779e+12,
"DE","1982",,"actual",1.537565e+12,
"DE","1983",,"actual",1.561468e+12,
"DE","1984",,"actual",1.605597e+12,
"DE","1985",,"actual",1.640796e+12,
"DE","1986",,"actual",1.680459e+12,
"DE","1987",,"actual",1.705151e+12,
"DE","1988",,"actual",1.768849e+12,
"DE","1989",,"actual",1.838064e+12,
"DE","1990",,"actual",1.943265e+12,
"DE","1991",6.82281e+11,"actual",2.04065e+12,33.4344939112538
"DE","1992",7.55706e+11,"actual",2.07162e+12,36.47898745909
"DE","1993",7.84552e+11,"actual",2.05121e+12,38.2482534699031
"DE","1994",8.31166e+11,"actual",2.10316e+12,39.5198653454801
"DE","1995",8.58925e+11,"actual",2.14113e+12,40.1154997594728
"DE","1996",8.74548e+11,"actual",2.15961e+12,40.4956450470224
"DE","1997",8.87397e+11,"actual",2.20087e+12,40.3202824337648
"DE","1998",9.11325e+11,"actual",2.23975e+12,40.6886929344793
"DE","1999",9.49765e+11,"actual",2.28119e+12,41.6346292943595
"DE","2000",9.65277e+11,"actual",2.35387e+12,41.0080845586205
"DE","2001",9.54697e+11,"actual",2.39687e+12,39.8309879134037
"DE","2002",9.57061e+11,"actual",2.39758e+12,39.9177921070413
"DE","2003",9.68843e+11,"actual",2.38033e+12,40.7020455146975
"DE","2004",9.66631e+11,"actual",2.397e+12,40.3267000417188
"DE","2005",9.8438e+11,"actual",2.41803e+12,40.7099994623723
"DE","2006",1.028495e+12,"actual",2.5117e+12,40.9481625990365
"DE","2007",1.080805e+12,"actual",2.59634e+12,41.6280225240146
"DE","2008",1.111692e+12,"actual",2.61752e+12,42.4711941073994
"DE","2009",1.090918e+12,"actual",2.47191e+12,44.1325938242088
"DE","2010",1.110315e+12,"actual",2.56943e+12,43.2125023837972
"DE","2011",1.182702e+12,"actual",2.66495e+12,44.3798945571211
"DE","2012",1.220853e+12,"actual",2.68331e+12,45.4980229641748
"DE","2013",1.259033e+12,"actual",2.69939e+12,46.6413893509274
"DE","2014",1.308336e+12,"actual",2.75141e+12,47.5514736080773
"DE","2015",1.354271e+12,"actual",2.79279e+12,48.4916875239456
"DE","2016",1.414231e+12,"actual",2.8446e+12,49.7163397314209
"DE","2017",1.474566e+12,"actual",2.91611e+12,50.5661994917887
"DE","2018",1.54299e+12,"proj",2.990216e+12,51.6012890038713
"DE","2019",1.602421e+12,"proj",3.05035e+12,52.5323651384267
"DE","2020",1.658893e+12,"proj",3.096988e+12,53.5647215940133
"DE","2021",1.720078e+12,"proj",3.139073e+12,54.7957310964097
"DE","2022",1.781956e+12,"proj",3.179536e+12,56.0445297678655
"DE","2023",1.850571e+12,"proj",3.217973e+12,57.5073501238202
"DJ","2000",2.3969e+10,"actual",6.7668e+10,35.421469527694
"DJ","2001",2.3702e+10,"actual",6.8881e+10,34.4100695402215
"DJ","2002",2.472e+10,"actual",7.1109e+10,34.7635320423575
"DJ","2003",3.1224e+10,"actual",7.3375e+10,42.554003407155
"DJ","2004",3.4063e+10,"actual",7.5414e+10,45.1680059405415
"DJ","2005",3.8931e+10,"actual",7.776e+10,50.0655864197531
"DJ","2006",4.2465e+10,"actual",8.1512e+10,52.0966238099912
"DJ","2007",4.5533e+10,"actual",8.5601e+10,53.1921356058925
"DJ","2008",5.0253e+10,"actual",9.0571e+10,55.4846474036943
"DJ","2009",5.7005e+10,"actual",9.2035e+10,61.938393002662
"DJ","2010",6.042e+10,"actual",9.5852e+10,63.0346784626299
"DJ","2011",6.2165e+10,"actual",1.02842e+11,60.4470935998911
"DJ","2012",6.233e+10,"actual",1.07822e+11,57.8082395058522
"DJ","2013",7.0805e+10,"proj",1.13213e+11,62.541404255695
"DJ","2014",7.4128e+10,"actual",1.20006e+11,61.7702448210923
"DJ","2015",9.3102e+10,"actual",1.27807e+11,72.8457752705251
"DJ","2016",9.4411e+10,"actual",1.36114e+11,69.3617115065313
"DJ","2017",1.0057e+11,"proj",1.45234e+11,69.246870567498
"DJ","2018",1.10052e+11,"proj",1.54964e+11,71.0177847758189
"DJ","2019",1.1868e+11,"proj",1.65347e+11,71.7763249408819
"DJ","2020",1.2737e+11,"proj",1.75268e+11,72.6715658306137
"DJ","2021",1.36954e+11,"proj",1.85784e+11,73.716789389829
"DK","1981",2.16117e+11,"actual",1.0412e+12,20.7565309258548
"DK","1982",2.39785e+11,"actual",1.0795e+12,22.2125984251969
"DK","1983",2.74818e+11,"actual",1.1075e+12,24.8142663656885
"DK","1984",3.14359e+11,"actual",1.1537e+12,27.2478980670885
"DK","1985",3.47422e+11,"actual",1.1999e+12,28.9542461871823
"DK","1986",3.84927e+11,"actual",1.2587e+12,30.5813140541829
"DK","1987",4.08256e+11,"actual",1.2619e+12,32.3524843489975
"DK","1988",4.30606e+11,"actual",1.2618e+12,34.1263274686955
"DK","1989",4.48115e+11,"actual",1.2699e+12,35.2874242066304
"DK","1990",4.56992e+11,"actual",1.2886e+12,35.4642247400279
"DK","1991",4.67064e+11,"actual",1.3066e+12,35.7465176794734
"DK","1992",4.96308e+11,"actual",1.3322e+12,37.2547665515688
"DK","1993",5.16434e+11,"actual",1.3323e+12,38.7625910080312
"DK","1994",5.53159e+11,"actual",1.4033e+12,39.4184422432837
"DK","1995",5.69091e+11,"actual",1.4458e+12,39.3616682805367
"DK","1996",6.04026e+11,"actual",1.4878e+12,40.5986019626294
"DK","1997",6.27016e+11,"actual",1.5363e+12,40.813382802838
"DK","1998",6.52373e+11,"actual",1.5703e+12,41.5444819461249
"DK","1999",6.8783e+11,"actual",1.6166e+12,42.5479401212421
"DK","2000",7.2415e+11,"actual",1.6772e+12,43.1761268781302
"DK","2001",7.40322e+11,"actual",1.691e+12,43.7801301005322
"DK","2002",7.50249e+11,"actual",1.6989e+12,44.1608687974572
"DK","2003",7.68751e+11,"actual",1.7055e+12,45.0748167692759
"DK","2004",8.29363e+11,"actual",1.751e+12,47.365105653912
"DK","2005",8.91269e+11,"actual",1.792e+12,49.7359933035714
"DK","2006",9.22162e+11,"actual",1.8621e+12,49.5226894366575
"DK","2007",9.49616e+11,"actual",1.879e+12,50.5383714741884
"DK","2008",9.65312e+11,"actual",1.8694e+12,51.6375307585321
"DK","2009",9.25448e+11,"actual",1.7777e+12,52.0587275693312
"DK","2010",9.7723e+11,"actual",1.8109e+12,53.9637749185488
"DK","2011",1.0042e+12,"actual",1.8351e+12,54.7218135251485
"DK","2012",1.032103e+12,"actual",1.8393e+12,56.1139020279454
"DK","2013",1.053309e+12,"actual",1.8565e+12,56.7362779423647
"DK","2014",1.116627e+12,"actual",1.8865e+12,59.1904055128545
"DK","2015",1.080583e+12,"actual",1.9168e+12,56.3743217863105
"DK","2016",1.098822e+12,"actual",1.9545e+12,56.2201074443592
"DK","2017",1.115749e+12,"proj",1.9957e+12,55.9076514506188
"DK","2018",1.140906e+12,"proj",2.035742e+12,56.043742281684
"DK","2019",1.174539e+12,"proj",2.075169e+12,56.5996793514167
"DK","2020",1.216234e+12,"proj",2.113353e+12,57.5499691722112
"DK","2021",1.258872e+12,"proj",2.15104e+12,58.5238768223743
"DK","2022",1.298652e+12,"proj",2.187696e+12,59.3616297694012
"DK","2023",1.34633e+12,"proj",2.225328e+12,60.5002947880043
"DM","2000",211400000,"actual",9.4e+08,22.4893617021277
"DM","2001",210900000,"actual",9.39e+08,22.4600638977636
"DM","2002",206900000,"actual",9.13e+08,22.6615553121577
"DM","2003",191800000,"actual",9.71e+08,19.7528321318229
"DM","2004",221700000,"actual",1e+09,22.17
"DM","2005",245700000,"actual",1.007e+09,24.3992055610725
"DM","2006",263100000,"actual",1.054e+09,24.9620493358634
"DM","2007",289800000,"actual",1.121e+09,25.8519179304193
"DM","2008",316274000,"actual",1.2e+09,26.3561666666667
"DM","2009",339200000,"actual",1.186e+09,28.6003372681282
"DM","2010",357200000,"actual",1.194e+09,29.9162479061977
"DM","2011",355390000,"actual",1.192e+09,29.8145973154362
"DM","2012",370400000,"actual",1.179e+09,31.4164546225615
"DM","2013",3.76e+08,"actual",1.188e+09,31.6498316498317
"DM","2014",360300000,"actual",1.238e+09,29.1033925686591
"DM","2015",444200000,"actual",1.192e+09,37.2651006711409
"DM","2016",526600000,"proj",1.224e+09,43.0228758169935
"DM","2017",5.32e+08,"proj",1.173e+09,45.3537936913896
"DM","2018",502100000,"proj",9.82e+08,51.1303462321792
"DM","2019",501900000,"proj",1.102e+09,45.5444646098004
"DM","2020",514500000,"proj",1.181e+09,43.5647756138865
"DM","2021",524200000,"proj",1.222e+09,42.8968903436989
"DM","2022",5.41e+08,"proj",1.253e+09,43.1763766959298
"DO","2000",,"actual",1.049005e+12,
"DO","2001",,"actual",1.074806e+12,
"DO","2002",,"actual",1.123119e+12,
"DO","2003",,"actual",1.108005e+12,
"DO","2004",,"actual",1.136483e+12,
"DO","2005",,"actual",1.243633e+12,
"DO","2006",,"actual",1.357728e+12,
"DO","2007",2.373e+11,"actual",1.458417e+12,16.2710665056702
"DO","2008",2.468e+11,"actual",1.505224e+12,16.396230727121
"DO","2009",2.265e+11,"actual",1.519466e+12,14.9065526968027
"DO","2010",2.579e+11,"proj",1.645841e+12,15.6698004242208
"DO","2011",2.894e+11,"proj",1.696894e+12,17.054689332392
"DO","2012",3.185e+11,"actual",1.744304e+12,18.259431842156
"DO","2013",3.694e+11,"actual",1.82702e+12,20.2187168175499
"DO","2014",4.139e+11,"actual",1.966037e+12,21.0525030810712
"DO","2015",4.411e+11,"actual",2.104464e+12,20.9602064943853
"DO","2016",4.846e+11,"actual",2.244312e+12,21.5923632721297
"DO","2017",5.367e+11,"proj",2.346867e+12,22.8687863436658
"DO","2018",5.842e+11,"proj",2.47697e+12,23.5852674840632
"DO","2019",6.358e+11,"proj",2.599993e+12,24.4539119913015
"DO","2020",6.92e+11,"proj",2.729092e+12,25.3564189114914
"DO","2021",7.524e+11,"proj",2.864269e+12,26.2684824644613
"DO","2022",8.179e+11,"proj",3.007291e+12,27.197234986571
"DZ","2000",1.5781e+12,"actual",4.103883e+12,38.4538253161701
"DZ","2001",1.4635e+12,"actual",4.227e+12,34.6226638277738
"DZ","2002",1.6032e+12,"actual",4.463712e+12,35.9162956749898
"DZ","2003",1.9446e+12,"actual",4.785099e+12,40.6386576327888
"DZ","2004",2.2148e+12,"actual",4.990859e+12,44.3771302695588
"DZ","2005",3.0826e+12,"actual",5.285319e+12,58.3238211354887
"DZ","2006",3.6397e+12,"actual",5.37435e+12,67.7235386604892
"DZ","2007",3.6876e+12,"actual",5.55562e+12,66.3760300380516
"DZ","2008",5.192e+12,"actual",5.68674e+12,91.3001121908158
"DZ","2009",3.676e+12,"actual",5.779561e+12,63.6034466977682
"DZ","2010",4.393e+12,"actual",5.988556e+12,73.3565821209654
"DZ","2011",5.79e+12,"actual",6.157618e+12,94.029866743926
"DZ","2012",6.395e+12,"actual",6.366419e+12,100.448933694122
"DZ","2013",5.959e+12,"actual",6.544679e+12,91.0510660645083
"DZ","2014",5.739e+12,"actual",6.793376e+12,84.4793516507845
"DZ","2015",5.104e+12,"actual",7.044731e+12,72.4513114837174
"DZ","2016",5.012e+12,"actual",7.277208e+12,68.8725676110948
"DZ","2017",6.182e+12,"actual",7.421727e+12,83.295976798931
"DZ","2018",6.505e+12,"proj",7.647335e+12,85.0623125572503
"DZ","2019",6.433e+12,"proj",7.855933e+12,81.8871545874946
"DZ","2020",6.552e+12,"proj",8.000505e+12,81.8948303888317
"DZ","2021",6.923e+12,"proj",8.088581e+12,85.5897962819436
"DZ","2022",7.461e+12,"proj",8.142369e+12,91.6318088752794
"DZ","2023",8.117e+12,"proj",8.180375e+12,99.2252800146693
"EC","2000",,"actual",3.7726e+10,
"EC","2001",,"actual",3.9241e+10,
"EC","2002",,"actual",4.0849e+10,
"EC","2003",,"actual",4.1961e+10,
"EC","2004",,"actual",4.5407e+10,
"EC","2005",,"actual",4.7809e+10,
"EC","2006",,"actual",4.9915e+10,
"EC","2007",,"actual",5.1008e+10,
"EC","2008",2.2062e+10,"actual",5.425e+10,40.6672811059908
"EC","2009",1.8378e+10,"actual",5.4558e+10,33.6852523919499
"EC","2010",2.3185e+10,"actual",5.6481e+10,41.0492023866433
"EC","2011",3.119e+10,"actual",6.0925e+10,51.1940910956094
"EC","2012",3.457e+10,"actual",6.4362e+10,53.7118175320842
"EC","2013",3.726e+10,"actual",6.7546e+10,55.1624078405827
"EC","2014",3.9016e+10,"actual",7.0105e+10,55.6536623635975
"EC","2015",3.5066e+10,"proj",7.0175e+10,49.9693623085144
"EC","2016",3.4267e+10,"proj",6.9068e+10,49.6134244512654
"EC","2017",3.5005e+10,"proj",7.0955e+10,49.3340849834402
"EC","2018",3.6272e+10,"proj",7.2742e+10,49.8639025597317
"EC","2019",,"proj",7.4354e+10,
"EC","2020",,"proj",7.5652e+10,
"EE","1981",,"actual",,
"EE","1982",,"actual",,
"EE","1983",,"actual",,
"EE","1984",,"actual",,
"EE","1985",,"actual",,
"EE","1986",,"actual",,
"EE","1987",,"actual",,
"EE","1988",,"actual",,
"EE","1989",,"actual",,
"EE","1990",,"actual",,
"EE","1991",,"actual",,
"EE","1992",,"actual",,
"EE","1993",,"actual",7.896e+09,
"EE","1994",,"actual",7.766e+09,
"EE","1995",1.125e+09,"actual",7.933e+09,14.1812681205093
"EE","1996",1.389e+09,"actual",8.356e+09,16.6227860220201
"EE","1997",1.776e+09,"actual",9.342e+09,19.0109184328837
"EE","1998",2.02e+09,"actual",9.726e+09,20.7690725889369
"EE","1999",2.016e+09,"actual",9.643e+09,20.9063569428601
"EE","2000",2.24e+09,"actual",1.0662e+10,21.0091915212906
"EE","2001",2.456e+09,"actual",1.1337e+10,21.6635794301844
"EE","2002",2.838e+09,"actual",1.2026e+10,23.5988691169134
"EE","2003",3.22e+09,"actual",1.2917e+10,24.9283889448014
"EE","2004",3.564e+09,"actual",1.3731e+10,25.9558662879615
"EE","2005",3.953e+09,"actual",1.5018e+10,26.3217472366494
"EE","2006",4.932e+09,"actual",1.656e+10,29.7826086956522
"EE","2007",5.98e+09,"actual",1.7843e+10,33.5145435184666
"EE","2008",6.125e+09,"actual",1.6876e+10,36.2941455321166
"EE","2009",6.206e+09,"actual",1.4391e+10,43.1241748314919
"EE","2010",5.99e+09,"actual",1.4717e+10,40.7012298702181
"EE","2011",6.431e+09,"actual",1.5835e+10,40.6125670982002
"EE","2012",7.003e+09,"actual",1.6517e+10,42.3987406914089
"EE","2013",7.248e+09,"actual",1.6836e+10,43.0506058446187
"EE","2014",7.731e+09,"actual",1.7323e+10,44.6285285458639
"EE","2015",8.199e+09,"actual",1.7613e+10,46.5508431272356
"EE","2016",8.51e+09,"actual",1.7977e+10,47.3382655615509
"EE","2017",9.228e+09,"actual",1.8849e+10,48.95750437689
"EE","2018",1.0021e+10,"proj",1.9589e+10,51.1562611669815
"EE","2019",1.0727e+10,"proj",2.022e+10,53.0514342235411
"EE","2020",1.1423e+10,"proj",2.083e+10,54.8391742678829
"EE","2021",1.2104e+10,"proj",2.1447e+10,56.4367976873222
"EE","2022",1.284e+10,"proj",2.2072e+10,58.173251177963
"EE","2023",1.3616e+10,"proj",2.2703e+10,59.9744527155002
"EG","2000",,"actual",9.84437e+11,
"EG","2001",,"actual",1.019129e+12,
"EG","2002",,"actual",1.051594e+12,
"EG","2003",,"actual",1.085176e+12,
"EG","2004",1.192e+11,"actual",1.129582e+12,10.5525760856671
"EG","2005",1.307e+11,"actual",1.180094e+12,11.075388909697
"EG","2006",1.741e+11,"actual",1.260858e+12,13.8080576877016
"EG","2007",202585600000,"actual",1.350225e+12,15.003840100724
"EG","2008",248053500000,"actual",1.446851e+12,17.1443707748759
"EG","2009",2.80422e+11,"actual",1.514471e+12,18.5161683518536
"EG","2010",2.87424e+11,"actual",1.592424e+12,18.0494642130488
"EG","2011",326372700000,"actual",1.620524e+12,20.1399485598485
"EG","2012",3.388e+11,"actual",1.6566e+12,20.4515272244356
"EG","2013",3.985e+11,"actual",1.7113e+12,23.2863904633904
"EG","2014",4.237e+11,"actual",1.7612e+12,24.0574608221667
"EG","2015",5.129e+11,"actual",1.8382e+12,27.9022957240779
"EG","2016",5.455e+11,"actual",1.9172e+12,28.4529522219904
"EG","2017",7.243e+11,"actual",1.9983e+12,36.245808937597
"EG","2018",9.195e+11,"proj",2.102836e+12,43.7266624691607
"EG","2019",1.1102e+12,"proj",2.218587e+12,50.0408593397509
"EG","2020",1.2588e+12,"proj",2.346428e+12,53.6475016493155
"EG","2021",1.4422e+12,"proj",2.486605e+12,57.9987573418376
"EG","2022",1.632e+12,"proj",2.635559e+12,61.9223474033402
"ER","1981",,"actual",,
"ER","1982",,"actual",,
"ER","1983",,"actual",,
"ER","1984",,"actual",,
"ER","1985",,"actual",,
"ER","1986",,"actual",,
"ER","1987",,"actual",,
"ER","1988",,"actual",,
"ER","1989",,"actual",,
"ER","1990",,"actual",,
"ER","1991",,"actual",,
"ER","1992",6.7e+08,"actual",9.179e+09,7.2992700729927
"ER","1993",1.398e+09,"actual",1.0362e+10,13.4916039374638
"ER","1994",1.577e+09,"actual",1.1696e+10,13.4832421340629
"ER","1995",1.778e+09,"actual",1.4143e+10,12.5715901859577
"ER","1996",1.85e+09,"actual",1.4472e+10,12.7833056937535
"ER","1997",2.255e+09,"actual",1.5794e+10,14.2775737621882
"ER","1998",2.197e+09,"actual",1.7042e+10,12.8916793803544
"ER","1999",2.32e+09,"actual",1.7377e+10,13.3509811820222
"ER","2000",3.122e+09,"actual",1.7409e+10,17.9332529151588
"ER","2001",3.287e+09,"actual",1.5258e+10,21.5427972211299
"ER","2002",3.686e+09,"actual",1.6594e+10,22.2128480173557
"ER","2003",6.017e+09,"actual",1.7093e+10,35.2015444918973
"ER","2004",5.846e+09,"actual",1.6639e+10,35.1343229761404
"ER","2005",5.957e+09,"actual",1.688e+10,35.2902843601896
"ER","2006",5.043e+09,"actual",1.6717e+10,30.166895974158
"ER","2007",4.921e+09,"actual",1.6955e+10,29.0238867590681
"ER","2008",4.457e+09,"actual",1.5297e+10,29.1364319801268
"ER","2009",4.542e+09,"proj",1.589e+10,28.5840151038389
"ER","2010",5.894e+09,"proj",1.6238e+10,36.297573592807
"ER","2011",7.142e+09,"proj",1.7655e+10,40.453129425092
"ER","2012",7.211e+09,"proj",1.8887e+10,38.1797003229735
"ER","2013",8.26e+09,"proj",1.9766e+10,41.7889304866943
"ER","2014",9.282e+09,"proj",2.0333e+10,45.6499286873555
"ER","2015",1.0129e+10,"proj",2.0858e+10,48.5617029437146
"ER","2016",1.144e+10,"proj",2.1244e+10,53.8504989644135
"ER","2017",1.3172e+10,"proj",2.2309e+10,59.0434353848223
"ER","2018",1.5624e+10,"proj",2.3244e+10,67.2173464119773
"ER","2019",1.7688e+10,"proj",2.4122e+10,73.3272531299229
"ER","2020",1.6612e+10,"proj",2.5094e+10,66.1990914162748
"ER","2021",1.8921e+10,"proj",2.6143e+10,72.3750143441839
"ER","2022",2.165e+10,"proj",2.7236e+10,79.4903803789103
"ER","2023",2.4831e+10,"proj",2.8406e+10,87.4146307118214
"ES","1981",3.2655e+10,"actual",4.85413e+11,6.72726111579212
"ES","1982",3.809e+10,"actual",4.91425e+11,7.75092842244493
"ES","1983",4.616e+10,"actual",4.99546e+11,9.24039027436913
"ES","1984",5.1923e+10,"actual",5.08029e+11,10.2204795395538
"ES","1985",6.0977e+10,"actual",5.20028e+11,11.7257147692047
"ES","1986",7.0909e+10,"actual",5.37874e+11,13.1831990391802
"ES","1987",8.2929e+10,"actual",5.68581e+11,14.5852569818548
"ES","1988",9.2138e+10,"actual",5.98628e+11,15.3915286287979
"ES","1989",1.08634e+11,"actual",6.28583e+11,17.282363665578
"ES","1990",1.21303e+11,"actual",6.52762e+11,18.5830363899859
"ES","1991",1.36197e+11,"actual",6.69248e+11,20.350751888687
"ES","1992",1.52701e+11,"actual",6.74941e+11,22.6243479059651
"ES","1993",1.58293e+11,"actual",6.66074e+11,23.7650771535895
"ES","1994",1.64115e+11,"actual",6.81624e+11,24.0770571458751
"ES","1995",1.71301e+11,"actual",7.09721e+11,24.1363859882968
"ES","1996",1.83551e+11,"actual",7.26906e+11,25.2509953143873
"ES","1997",1.95267e+11,"actual",7.55004e+11,25.8630417852091
"ES","1998",2.10988e+11,"actual",7.88743e+11,26.7499045950329
"ES","1999",2.29474e+11,"actual",8.26171e+11,27.7756057765281
"ES","2000",2.46019e+11,"actual",8.67917e+11,28.3459132612911
"ES","2001",2.65213e+11,"actual",9.02643e+11,29.3818264806795
"ES","2002",2.8631e+11,"actual",9.28638e+11,30.8311742573532
"ES","2003",3.04639e+11,"actual",9.58239e+11,31.791546785301
"ES","2004",3.32994e+11,"actual",9.88583e+11,33.6839698841675
"ES","2005",3.67803e+11,"actual",1.025389e+12,35.8696065590717
"ES","2006",4.0807e+11,"actual",1.06819e+12,38.2020052612363
"ES","2007",4.42605e+11,"actual",1.10845e+12,39.9300825477017
"ES","2008",4.10046e+11,"actual",1.120838e+12,36.5838774202873
"ES","2009",3.75808e+11,"actual",1.080783e+12,34.771827462127
"ES","2010",3.91798e+11,"actual",1.080935e+12,36.2462127695005
"ES","2011",3.87378e+11,"actual",1.070139e+12,36.1988489345777
"ES","2012",3.9133e+11,"actual",1.038808e+12,37.6710614473512
"ES","2013",3.95639e+11,"actual",1.021089e+12,38.7467693805339
"ES","2014",4.03482e+11,"actual",1.03518e+12,38.9769895090709
"ES","2015",4.15736e+11,"actual",1.07071e+12,38.8280673571742
"ES","2016",4.21632e+11,"actual",1.10577e+12,38.1301717355327
"ES","2017",4.44711e+11,"proj",1.139516e+12,39.0263059053142
"ES","2018",4.63696e+11,"proj",1.170855e+12,39.6031959550926
"ES","2019",4.79619e+11,"proj",1.196478e+12,40.0859021227302
"ES","2020",4.94728e+11,"proj",1.218727e+12,40.5938327451513
"ES","2021",5.10038e+11,"proj",1.239287e+12,41.1557613369623
"ES","2022",5.25696e+11,"proj",1.25983e+12,41.7275346673758
"ES","2023",5.42028e+11,"proj",1.280617e+12,42.3255352693272
"ET","2000",9.498e+09,"actual",3.58724e+11,2.64771802276959
"ET","2001",1.0176e+10,"actual",3.8527e+11,2.64126456770576
"ET","2002",1.0409e+10,"actual",3.91434e+11,2.65919669727208
"ET","2003",1.115e+10,"actual",3.83214e+11,2.90960142374757
"ET","2004",1.3917e+10,"actual",4.2805e+11,3.25125569442822
"ET","2005",1.5581e+10,"actual",4.81985e+11,3.23267321597145
"ET","2006",1.953e+10,"actual",5.37413e+11,3.63407658541941
"ET","2007",2.1798e+10,"actual",6.00828e+11,3.62799336915057
"ET","2008",2.9794e+10,"actual",6.6812e+11,4.45937855475064
"ET","2009",4.0173e+10,"actual",7.34932e+11,5.46622000402758
"ET","2010",5.3861e+10,"actual",8.12835e+11,6.62631407358197
"ET","2011",6.912e+10,"actual",9.05498e+11,7.63336859937846
"ET","2012",1.02864e+11,"actual",9.84277e+11,10.450716617375
"ET","2013",1.24077e+11,"actual",1.08172e+12,11.4703435269756
"ET","2014",1.46174e+11,"actual",1.193137e+12,12.2512335129998
"ET","2015",1.8659e+11,"actual",1.317224e+12,14.1653963183179
"ET","2016",2.31805e+11,"actual",1.422602e+12,16.2944379383693
"ET","2017",2.56674e+11,"actual",1.577107e+12,16.274989585361
"ET","2018",3.18144e+11,"proj",1.711891e+12,18.5843608033455
"ET","2019",3.86444e+11,"proj",1.854638e+12,20.8366268781293
"ET","2020",4.62992e+11,"proj",2.00401e+12,23.1032779277548
"ET","2021",5.5276e+11,"proj",2.163897e+12,25.544653927613
"ET","2022",6.68098e+11,"proj",2.337788e+12,28.5782115401397
"FI","1981",1.8788e+10,"actual",9.3799e+10,20.0300642863996
"FI","1982",2.0914e+10,"actual",9.6695e+10,21.6288329282796
