"di_id","year","gdp.current.ncu"
"US","1981",6.61775e+12
"US","1982",6.491275e+12
"US","1983",6.792e+12
"US","1984",7.285025e+12
"US","1985",7.5938e+12
"US","1986",7.8605e+12
"US","1987",8.1326e+12
"US","1988",8.4745e+12
"US","1989",8.786375e+12
"US","1990",8.955025e+12
"US","1991",8.948425e+12
"US","1992",9.26655e+12
"US","1993",9.521e+12
"US","1994",9.90545e+12
"US","1995",1.017475e+13
"US","1996",1.0561e+13
"US","1997",1.103485e+13
"US","1998",1.1525875e+13
"US","1999",1.20659e+13
"US","2000",1.255965e+13
"US","2001",1.268225e+13
"US","2002",1.2908775e+13
"US","2003",1.32711e+13
"US","2004",1.3773475e+13
"US","2005",1.423425e+13
"US","2006",1.46138e+13
"US","2007",1.487375e+13
"US","2008",1.4830375e+13
"US","2009",1.441875e+13
"US","2010",1.47838e+13
"US","2011",1.5020575e+13
"US","2012",1.5354625e+13
"US","2013",1.5612175e+13
"US","2014",1.6013275e+13
"US","2015",1.6471525e+13
"US","2016",1.671615e+13
"US","2017",1.7096175e+13
"US","2018",1.7597658e+13
"US","2019",1.8065669e+13
"US","2020",1.8400668e+13
"US","2021",1.8713538e+13
"US","2022",1.8990259e+13
"US","2023",1.9253793e+13
"GB","1981",8.53046e+11
"GB","1982",8.70197e+11
"GB","1983",9.06936e+11
"GB","1984",9.2758e+11
"GB","1985",9.66495e+11
"GB","1986",9.96691e+11
"GB","1987",1.049581e+12
"GB","1988",1.109907e+12
"GB","1989",1.138425e+12
"GB","1990",1.146756e+12
"GB","1991",1.134296e+12
"GB","1992",1.138538e+12
"GB","1993",1.167308e+12
"GB","1994",1.2126e+12
"GB","1995",1.242548e+12
"GB","1996",1.274093e+12
"GB","1997",1.325543e+12
"GB","1998",1.367136e+12
"GB","1999",1.411112e+12
"GB","2000",1.462818e+12
"GB","2001",1.500034e+12
"GB","2002",1.536903e+12
"GB","2003",1.588019e+12
"GB","2004",1.625567e+12
"GB","2005",1.675896e+12
"GB","2006",1.717055e+12
"GB","2007",1.757521e+12
"GB","2008",1.749216e+12
"GB","2009",1.675963e+12
"GB","2010",1.704364e+12
"GB","2011",1.729121e+12
"GB","2012",1.754736e+12
"GB","2013",1.79075e+12
"GB","2014",1.845444e+12
"GB","2015",1.888737e+12
"GB","2016",1.925299e+12
"GB","2017",1.959707e+12
"GB","2018",1.991478e+12
"GB","2019",2.021704e+12
"GB","2020",2.052901e+12
"GB","2021",2.084764e+12
"GB","2022",2.11879e+12
"GB","2023",2.153633e+12
"AT","1981",1.60435e+11
"AT","1982",1.63495e+11
"AT","1983",1.6808e+11
"AT","1984",1.68638e+11
"AT","1985",1.72421e+11
"AT","1986",1.76457e+11
"AT","1987",1.79422e+11
"AT","1988",1.81146e+11
"AT","1989",1.88187e+11
"AT","1990",1.96365e+11
"AT","1991",2.03123e+11
"AT","1992",2.07376e+11
"AT","1993",2.08468e+11
"AT","1994",2.13476e+11
"AT","1995",2.19171e+11
"AT","1996",2.24428e+11
"AT","1997",2.29126e+11
"AT","1998",2.37332e+11
"AT","1999",2.45773e+11
"AT","2000",2.54069e+11
"AT","2001",2.57289e+11
"AT","2002",2.61538e+11
"AT","2003",2.64e+11
"AT","2004",2.71221e+11
"AT","2005",2.77307e+11
"AT","2006",2.86886e+11
"AT","2007",2.97579e+11
"AT","2008",3.01925e+11
"AT","2009",2.90559e+11
"AT","2010",2.95897e+11
"AT","2011",3.04545e+11
"AT","2012",3.06617e+11
"AT","2013",3.06696e+11
"AT","2014",3.09237e+11
"AT","2015",3.12614e+11
"AT","2016",3.17149e+11
"AT","2017",3.26352e+11
"AT","2018",3.34968e+11
"AT","2019",3.415e+11
"AT","2020",3.46623e+11
"AT","2021",3.51822e+11
"AT","2022",3.57099e+11
"AT","2023",3.62456e+11
"BE","1981",2.17832e+11
"BE","1982",2.19128e+11
"BE","1983",2.19811e+11
"BE","1984",2.25233e+11
"BE","1985",2.28953e+11
"BE","1986",2.33127e+11
"BE","1987",2.38504e+11
"BE","1988",2.49769e+11
"BE","1989",2.58434e+11
"BE","1990",2.66542e+11
"BE","1991",2.71428e+11
"BE","1992",2.75583e+11
"BE","1993",2.72932e+11
"BE","1994",2.81739e+11
"BE","1995",2.88458e+11
"BE","1996",2.93054e+11
"BE","1997",3.03927e+11
"BE","1998",3.09931e+11
"BE","1999",3.20975e+11
"BE","2000",3.32639e+11
"BE","2001",3.35337e+11
"BE","2002",3.41308e+11
"BE","2003",3.4395e+11
"BE","2004",3.56453e+11
"BE","2005",3.63919e+11
"BE","2006",3.73038e+11
"BE","2007",3.85905e+11
"BE","2008",3.88927e+11
"BE","2009",3.80163e+11
"BE","2010",3.90595e+11
"BE","2011",3.97621e+11
"BE","2012",3.98554e+11
"BE","2013",3.99353e+11
"BE","2014",4.0475e+11
"BE","2015",4.10436e+11
"BE","2016",4.16452e+11
"BE","2017",4.2356e+11
"BE","2018",4.31553e+11
"BE","2019",4.38829e+11
"BE","2020",4.45241e+11
"BE","2021",4.51896e+11
"BE","2022",4.58609e+11
"BE","2023",4.65497e+11
"DK","1981",1.0412e+12
"DK","1982",1.0795e+12
"DK","1983",1.1075e+12
"DK","1984",1.1537e+12
"DK","1985",1.1999e+12
"DK","1986",1.2587e+12
"DK","1987",1.2619e+12
"DK","1988",1.2618e+12
"DK","1989",1.2699e+12
"DK","1990",1.2886e+12
"DK","1991",1.3066e+12
"DK","1992",1.3322e+12
"DK","1993",1.3323e+12
"DK","1994",1.4033e+12
"DK","1995",1.4458e+12
"DK","1996",1.4878e+12
"DK","1997",1.5363e+12
"DK","1998",1.5703e+12
"DK","1999",1.6166e+12
"DK","2000",1.6772e+12
"DK","2001",1.691e+12
"DK","2002",1.6989e+12
"DK","2003",1.7055e+12
"DK","2004",1.751e+12
"DK","2005",1.792e+12
"DK","2006",1.8621e+12
"DK","2007",1.879e+12
"DK","2008",1.8694e+12
"DK","2009",1.7777e+12
"DK","2010",1.8109e+12
"DK","2011",1.8351e+12
"DK","2012",1.8393e+12
"DK","2013",1.8565e+12
"DK","2014",1.8865e+12
"DK","2015",1.9168e+12
"DK","2016",1.9545e+12
"DK","2017",1.9957e+12
"DK","2018",2.035742e+12
"DK","2019",2.075169e+12
"DK","2020",2.113353e+12
"DK","2021",2.15104e+12
"DK","2022",2.187696e+12
"DK","2023",2.225328e+12
"FR","1981",1.138754e+12
"FR","1982",1.16732e+12
"FR","1983",1.181985e+12
"FR","1984",1.200004e+12
"FR","1985",1.219483e+12
"FR","1986",1.248156e+12
"FR","1987",1.280325e+12
"FR","1988",1.340935e+12
"FR","1989",1.399309e+12
"FR","1990",1.440085e+12
"FR","1991",1.455049e+12
"FR","1992",1.478325e+12
"FR","1993",1.469268e+12
"FR","1994",1.503728e+12
"FR","1995",1.535082e+12
"FR","1996",1.556389e+12
"FR","1997",1.592767e+12
"FR","1998",1.649409e+12
"FR","1999",1.705606e+12
"FR","2000",1.771701e+12
"FR","2001",1.806328e+12
"FR","2002",1.826531e+12
"FR","2003",1.8415e+12
"FR","2004",1.892812e+12
"FR","2005",1.923243e+12
"FR","2006",1.968919e+12
"FR","2007",2.015415e+12
"FR","2008",2.019351e+12
"FR","2009",1.959955e+12
"FR","2010",1.998481e+12
"FR","2011",2.040034e+12
"FR","2012",2.043761e+12
"FR","2013",2.055538e+12
"FR","2014",2.075016e+12
"FR","2015",2.097166e+12
"FR","2016",2.122073e+12
"FR","2017",2.161243e+12
"FR","2018",2.206013e+12
"FR","2019",2.250669e+12
"FR","2020",2.290323e+12
"FR","2021",2.328499e+12
"FR","2022",2.366149e+12
"FR","2023",2.403644e+12
"DE","1981",1.549779e+12
"DE","1982",1.537565e+12
"DE","1983",1.561468e+12
"DE","1984",1.605597e+12
"DE","1985",1.640796e+12
"DE","1986",1.680459e+12
"DE","1987",1.705151e+12
"DE","1988",1.768849e+12
"DE","1989",1.838064e+12
"DE","1990",1.943265e+12
"DE","1991",2.04065e+12
"DE","1992",2.07162e+12
"DE","1993",2.05121e+12
"DE","1994",2.10316e+12
"DE","1995",2.14113e+12
"DE","1996",2.15961e+12
"DE","1997",2.20087e+12
"DE","1998",2.23975e+12
"DE","1999",2.28119e+12
"DE","2000",2.35387e+12
"DE","2001",2.39687e+12
"DE","2002",2.39758e+12
"DE","2003",2.38033e+12
"DE","2004",2.397e+12
"DE","2005",2.41803e+12
"DE","2006",2.5117e+12
"DE","2007",2.59634e+12
"DE","2008",2.61752e+12
"DE","2009",2.47191e+12
"DE","2010",2.56943e+12
"DE","2011",2.66495e+12
"DE","2012",2.68331e+12
"DE","2013",2.69939e+12
"DE","2014",2.75141e+12
"DE","2015",2.79279e+12
"DE","2016",2.8446e+12
"DE","2017",2.91611e+12
"DE","2018",2.990216e+12
"DE","2019",3.05035e+12
"DE","2020",3.096988e+12
"DE","2021",3.139073e+12
"DE","2022",3.179536e+12
"DE","2023",3.217973e+12
"SM","1981",
"SM","1982",
"SM","1983",
"SM","1984",
"SM","1985",
"SM","1986",
"SM","1987",
"SM","1988",
"SM","1989",
"SM","1990",
"SM","1991",
"SM","1992",
"SM","1993",
"SM","1994",
"SM","1995",
"SM","1996",
"SM","1997",1.116e+09
"SM","1998",1.2e+09
"SM","1999",1.308e+09
"SM","2000",1.337e+09
"SM","2001",1.411e+09
"SM","2002",1.416e+09
"SM","2003",1.471e+09
"SM","2004",1.538e+09
"SM","2005",1.575e+09
"SM","2006",1.636e+09
"SM","2007",1.752e+09
"SM","2008",1.78e+09
"SM","2009",1.565e+09
"SM","2010",1.49e+09
"SM","2011",1.351e+09
"SM","2012",1.249e+09
"SM","2013",1.209e+09
"SM","2014",1.198e+09
"SM","2015",1.205e+09
"SM","2016",1.232e+09
"SM","2017",1.25e+09
"SM","2018",1.266e+09
"SM","2019",1.282e+09
"SM","2020",1.299e+09
"SM","2021",1.316e+09
"SM","2022",1.333e+09
"SM","2023",1.35e+09
"IT","1981",1.057054e+12
"IT","1982",1.061427e+12
"IT","1983",1.073836e+12
"IT","1984",1.108477e+12
"IT","1985",1.139494e+12
"IT","1986",1.172082e+12
"IT","1987",1.209496e+12
"IT","1988",1.260225e+12
"IT","1989",1.302927e+12
"IT","1990",1.32967e+12
"IT","1991",1.350065e+12
"IT","1992",1.360499e+12
"IT","1993",1.348416e+12
"IT","1994",1.377431e+12
"IT","1995",1.409059e+12
"IT","1996",1.427184e+12
"IT","1997",1.453378e+12
"IT","1998",1.476866e+12
"IT","1999",1.499903e+12
"IT","2000",1.555551e+12
"IT","2001",1.583118e+12
"IT","2002",1.587053e+12
"IT","2003",1.589455e+12
"IT","2004",1.614599e+12
"IT","2005",1.629932e+12
"IT","2006",1.662638e+12
"IT","2007",1.687143e+12
"IT","2008",1.669421e+12
"IT","2009",1.577903e+12
"IT","2010",1.604515e+12
"IT","2011",1.613767e+12
"IT","2012",1.568274e+12
"IT","2013",1.541172e+12
"IT","2014",1.542924e+12
"IT","2015",1.557612e+12
"IT","2016",1.57098e+12
"IT","2017",1.59407e+12
"IT","2018",1.618633e+12
"IT","2019",1.637014e+12
"IT","2020",1.651747e+12
"IT","2021",1.664961e+12
"IT","2022",1.67828e+12
"IT","2023",1.691203e+12
"LU","1981",1.1538e+10
"LU","1982",1.1658e+10
"LU","1983",1.1878e+10
"LU","1984",1.244e+10
"LU","1985",1.3136e+10
"LU","1986",1.4448e+10
"LU","1987",1.5018e+10
"LU","1988",1.629e+10
"LU","1989",1.7886e+10
"LU","1990",1.8837e+10
"LU","1991",2.0465e+10
"LU","1992",2.0838e+10
"LU","1993",2.1713e+10
"LU","1994",2.2543e+10
"LU","1995",2.2866e+10
"LU","1996",2.3212e+10
"LU","1997",2.459e+10
"LU","1998",2.6187e+10
"LU","1999",2.8392e+10
"LU","2000",3.0789e+10
"LU","2001",3.1568e+10
"LU","2002",3.2774e+10
"LU","2003",3.3308e+10
"LU","2004",3.4511e+10
"LU","2005",3.5606e+10
"LU","2006",3.745e+10
"LU","2007",4.0579e+10
"LU","2008",4.0059e+10
"LU","2009",3.8313e+10
"LU","2010",4.0178e+10
"LU","2011",4.1198e+10
"LU","2012",4.1053e+10
"LU","2013",4.2553e+10
"LU","2014",4.501e+10
"LU","2015",4.6298e+10
"LU","2016",4.7725e+10
"LU","2017",4.9415e+10
"LU","2018",5.154e+10
"LU","2019",5.347e+10
"LU","2020",5.5223e+10
"LU","2021",5.6987e+10
"LU","2022",5.8729e+10
"LU","2023",6.0492e+10
"NL","1981",3.16922e+11
"NL","1982",3.12857e+11
"NL","1983",3.18356e+11
"NL","1984",3.28287e+11
"NL","1985",3.37007e+11
"NL","1986",3.47539e+11
"NL","1987",3.5397e+11
"NL","1988",3.70204e+11
"NL","1989",3.8657e+11
"NL","1990",4.02738e+11
"NL","1991",4.12565e+11
"NL","1992",4.19605e+11
"NL","1993",4.24875e+11
"NL","1994",4.37453e+11
"NL","1995",4.4867e+11
"NL","1996",4.64652e+11
"NL","1997",4.8462e+11
"NL","1998",5.0658e+11
"NL","1999",5.32153e+11
"NL","2000",5.54743e+11
"NL","2001",5.66546e+11
"NL","2002",5.67127e+11
"NL","2003",5.68743e+11
"NL","2004",5.80279e+11
"NL","2005",5.9279e+11
"NL","2006",6.13656e+11
"NL","2007",6.36334e+11
"NL","2008",6.47205e+11
"NL","2009",6.22788e+11
"NL","2010",6.31512e+11
"NL","2011",6.42018e+11
"NL","2012",6.35234e+11
"NL","2013",6.34036e+11
"NL","2014",6.43047e+11
"NL","2015",6.57578e+11
"NL","2016",6.72114e+11
"NL","2017",6.93002e+11
"NL","2018",7.15081e+11
"NL","2019",7.32256e+11
"NL","2020",7.47453e+11
"NL","2021",7.62426e+11
"NL","2022",7.76895e+11
"NL","2023",7.9156e+11
"NO","1981",1.343349e+12
"NO","1982",1.346512e+12
"NO","1983",1.400006e+12
"NO","1984",1.484738e+12
"NO","1985",1.567191e+12
"NO","1986",1.630542e+12
"NO","1987",1.659132e+12
"NO","1988",1.654896e+12
"NO","1989",1.672078e+12
"NO","1990",1.704389e+12
"NO","1991",1.756966e+12
"NO","1992",1.819766e+12
"NO","1993",1.871544e+12
"NO","1994",1.966159e+12
"NO","1995",2.047832e+12
"NO","1996",2.150797e+12
"NO","1997",2.264459e+12
"NO","1998",2.323889e+12
"NO","1999",2.370675e+12
"NO","2000",2.446662e+12
"NO","2001",2.497683e+12
"NO","2002",2.533594e+12
"NO","2003",2.556897e+12
"NO","2004",2.658127e+12
"NO","2005",2.727894e+12
"NO","2006",2.79323e+12
"NO","2007",2.876609e+12
"NO","2008",2.890439e+12
"NO","2009",2.841562e+12
"NO","2010",2.861214e+12
"NO","2011",2.889025e+12
"NO","2012",2.967653e+12
"NO","2013",2.998648e+12
"NO","2014",3.057874e+12
"NO","2015",3.118116e+12
"NO","2016",3.152148e+12
"NO","2017",3.209315e+12
"NO","2018",3.277683e+12
"NO","2019",3.34589e+12
"NO","2020",3.410387e+12
"NO","2021",3.473718e+12
"NO","2022",3.538647e+12
"NO","2023",3.605179e+12
"SE","1981",2.023737e+12
"SE","1982",2.052593e+12
"SE","1983",2.094829e+12
"SE","1984",2.184793e+12
"SE","1985",2.23443e+12
"SE","1986",2.29983e+12
"SE","1987",2.374932e+12
"SE","1988",2.433364e+12
"SE","1989",2.493296e+12
"SE","1990",2.513233e+12
"SE","1991",2.487426e+12
"SE","1992",2.463173e+12
"SE","1993",2.414932e+12
"SE","1994",2.513645e+12
"SE","1995",2.614801e+12
"SE","1996",2.65449e+12
"SE","1997",2.731483e+12
"SE","1998",2.846937e+12
"SE","1999",2.975907e+12
"SE","2000",3.116825e+12
"SE","2001",3.165554e+12
"SE","2002",3.231194e+12
"SE","2003",3.308282e+12
"SE","2004",3.451217e+12
"SE","2005",3.548483e+12
"SE","2006",3.71484e+12
"SE","2007",3.841328e+12
"SE","2008",3.81993e+12
"SE","2009",3.62188e+12
"SE","2010",3.838791e+12
"SE","2011",3.941072e+12
"SE","2012",3.929787e+12
"SE","2013",3.978564e+12
"SE","2014",4.082179e+12
"SE","2015",4.266774e+12
"SE","2016",4.404802e+12
"SE","2017",4.510687e+12
"SE","2018",4.627161e+12
"SE","2019",4.731188e+12
"SE","2020",4.828583e+12
"SE","2021",4.927263e+12
"SE","2022",5.019394e+12
"SE","2023",5.113445e+12
"CH","1981",3.67295e+11
"CH","1982",3.62514e+11
"CH","1983",3.64699e+11
"CH","1984",3.76001e+11
"CH","1985",3.89725e+11
"CH","1986",3.96964e+11
"CH","1987",4.03245e+11
"CH","1988",4.16597e+11
"CH","1989",4.34895e+11
"CH","1990",4.50403e+11
"CH","1991",4.46729e+11
"CH","1992",4.45981e+11
"CH","1993",4.45427e+11
"CH","1994",4.51324e+11
"CH","1995",4.53758e+11
"CH","1996",4.5633e+11
"CH","1997",4.66838e+11
"CH","1998",4.80523e+11
"CH","1999",4.88718e+11
"CH","2000",5.08483e+11
"CH","2001",5.14992e+11
"CH","2002",5.15945e+11
"CH","2003",5.16266e+11
"CH","2004",5.29873e+11
"CH","2005",5.46661e+11
"CH","2006",5.68874e+11
"CH","2007",5.92141e+11
"CH","2008",6.04601e+11
"CH","2009",5.91252e+11
"CH","2010",6.08249e+11
"CH","2011",6.19407e+11
"CH","2012",6.25536e+11
"CH","2013",6.37391e+11
"CH","2014",6.53008e+11
"CH","2015",6.60618e+11
"CH","2016",6.69788e+11
"CH","2017",6.76942e+11
"CH","2018",6.92844e+11
"CH","2019",7.06783e+11
"CH","2020",7.20035e+11
"CH","2021",7.31916e+11
"CH","2022",7.43993e+11
"CH","2023",7.56268e+11
"CA","1981",7.96902e+11
"CA","1982",7.71385e+11
"CA","1983",7.9143e+11
"CA","1984",8.38325e+11
"CA","1985",8.78012e+11
"CA","1986",8.96993e+11
"CA","1987",9.33738e+11
"CA","1988",9.75097e+11
"CA","1989",9.97758e+11
"CA","1990",9.99298e+11
"CA","1991",9.78056e+11
"CA","1992",9.86692e+11
"CA","1993",1.012891e+12
"CA","1994",1.058405e+12
"CA","1995",1.086746e+12
"CA","1996",1.104254e+12
"CA","1997",1.151514e+12
"CA","1998",1.196213e+12
"CA","1999",1.257976e+12
"CA","2000",1.323173e+12
"CA","2001",1.346604e+12
"CA","2002",1.387137e+12
"CA","2003",1.412137e+12
"CA","2004",1.455715e+12
"CA","2005",1.502318e+12
"CA","2006",1.54173e+12
"CA","2007",1.573532e+12
"CA","2008",1.589273e+12
"CA","2009",1.542396e+12
"CA","2010",1.589956e+12
"CA","2011",1.6399e+12
"CA","2012",1.668524e+12
"CA","2013",1.709821e+12
"CA","2014",1.758648e+12
"CA","2015",1.776251e+12
"CA","2016",1.801368e+12
"CA","2017",1.855422e+12
"CA","2018",1.89399e+12
"CA","2019",1.932564e+12
"CA","2020",1.967711e+12
"CA","2021",2.002882e+12
"CA","2022",2.035675e+12
"CA","2023",2.068245e+12
"JP","1981",2.715961e+14
"JP","1982",2.805925e+14
"JP","1983",2.904778e+14
"JP","1984",3.035553e+14
"JP","1985",3.194414e+14
"JP","1986",3.300677e+14
"JP","1987",3.456821e+14
"JP","1988",3.691367e+14
"JP","1989",3.870696e+14
"JP","1990",4.060078e+14
"JP","1991",4.19883e+14
"JP","1992",4.234439e+14
"JP","1993",4.212508e+14
"JP","1994",4.254341e+14
"JP","1995",4.371001e+14
"JP","1996",4.506502e+14
"JP","1997",4.554995e+14
"JP","1998",4.503595e+14
"JP","1999",4.492248e+14
"JP","2000",4.617116e+14
"JP","2001",4.635877e+14
"JP","2002",4.641346e+14
"JP","2003",4.712278e+14
"JP","2004",4.816168e+14
"JP","2005",4.896245e+14
"JP","2006",4.965771e+14
"JP","2007",5.047915e+14
"JP","2008",4.992714e+14
"JP","2009",4.722287e+14
"JP","2010",4.920234e+14
"JP","2011",4.914555e+14
"JP","2012",4.988031e+14
"JP","2013",5.087805e+14
"JP","2014",5.106871e+14
"JP","2015",5.17601e+14
"JP","2016",5.224568e+14
"JP","2017",5.314043e+14
"JP","2018",5.37848872e+14
"JP","2019",5.42819658e+14
"JP","2020",5.44572321e+14
"JP","2021",5.48244264e+14
"JP","2022",5.51066876e+14
"JP","2023",5.53907264e+14
"FI","1981",9.3799e+10
"FI","1982",9.6695e+10
"FI","1983",9.9714e+10
"FI","1984",1.02918e+11
"FI","1985",1.06558e+11
"FI","1986",1.09463e+11
"FI","1987",1.13359e+11
"FI","1988",1.19266e+11
"FI","1989",1.25333e+11
"FI","1990",1.26184e+11
"FI","1991",1.18719e+11
"FI","1992",1.14772e+11
"FI","1993",1.13929e+11
"FI","1994",1.18418e+11
"FI","1995",1.23399e+11
"FI","1996",1.27913e+11
"FI","1997",1.35911e+11
"FI","1998",1.43288e+11
"FI","1999",1.49656e+11
"FI","2000",1.58089e+11
"FI","2001",1.6217e+11
"FI","2002",1.64895e+11
"FI","2003",1.68183e+11
"FI","2004",1.74786e+11
"FI","2005",1.79646e+11
"FI","2006",1.8693e+11
"FI","2007",1.96623e+11
"FI","2008",1.9804e+11
"FI","2009",1.81664e+11
"FI","2010",1.871e+11
"FI","2011",1.9191e+11
"FI","2012",1.89173e+11
"FI","2013",1.87738e+11
"FI","2014",1.86552e+11
"FI","2015",1.86804e+11
"FI","2016",1.90793e+11
"FI","2017",1.96497e+11
"FI","2018",2.01582e+11
"FI","2019",2.05519e+11
"FI","2020",2.08641e+11
"FI","2021",2.1127e+11
"FI","2022",2.1376e+11
"FI","2023",2.16311e+11
"GR","1981",1.37205e+11
"GR","1982",1.35655e+11
"GR","1983",1.34192e+11
"GR","1984",1.36885e+11
"GR","1985",1.40325e+11
"GR","1986",1.41047e+11
"GR","1987",1.37864e+11
"GR","1988",1.43776e+11
"GR","1989",1.49238e+11
"GR","1990",1.49238e+11
"GR","1991",1.53867e+11
"GR","1992",1.5494e+11
"GR","1993",1.52462e+11
"GR","1994",1.55511e+11
"GR","1995",1.58777e+11
"GR","1996",1.63322e+11
"GR","1997",1.70645e+11
"GR","1998",1.77292e+11
"GR","1999",1.82738e+11
"GR","2000",1.89901e+11
"GR","2001",1.97747e+11
"GR","2002",2.05504e+11
"GR","2003",2.17412e+11
"GR","2004",2.28415e+11
"GR","2005",2.29782e+11
"GR","2006",2.42771e+11
"GR","2007",2.50718e+11
"GR","2008",2.49878e+11
"GR","2009",2.39132e+11
"GR","2010",2.26031e+11
"GR","2011",2.05389e+11
"GR","2012",1.90395e+11
"GR","2013",1.84223e+11
"GR","2014",1.85586e+11
"GR","2015",1.85047e+11
"GR","2016",1.84595e+11
"GR","2017",1.87089e+11
"GR","2018",1.90877e+11
"GR","2019",1.94368e+11
"GR","2020",1.97856e+11
"GR","2021",2.01065e+11
"GR","2022",2.03155e+11
"GR","2023",2.06931e+11
"IS","1981",5.24859e+11
"IS","1982",5.36167e+11
"IS","1983",5.24633e+11
"IS","1984",5.46296e+11
"IS","1985",5.64285e+11
"IS","1986",5.99668e+11
"IS","1987",6.50916e+11
"IS","1988",6.50332e+11
"IS","1989",6.52013e+11
"IS","1990",6.59637e+11
"IS","1991",6.58161e+11
"IS","1992",6.35955e+11
"IS","1993",6.44308e+11
"IS","1994",6.6756e+11
"IS","1995",6.68339e+11
"IS","1996",7.00319e+11
"IS","1997",7.34718e+11
"IS","1998",7.86531e+11
"IS","1999",8.17163e+11
"IS","2000",8.54777e+11
"IS","2001",8.88349e+11
"IS","2002",8.93239e+11
"IS","2003",9.14291e+11
"IS","2004",9.88112e+11
"IS","2005",1.051259e+12
"IS","2006",1.104002e+12
"IS","2007",1.20809e+12
"IS","2008",1.228131e+12
"IS","2009",1.148239e+12
"IS","2010",1.106837e+12
"IS","2011",1.128565e+12
"IS","2012",1.143453e+12
"IS","2013",1.192715e+12
"IS","2014",1.218959e+12
"IS","2015",1.271512e+12
"IS","2016",1.366639e+12
"IS","2017",1.416416e+12
"IS","2018",1.462128e+12
"IS","2019",1.505947e+12
"IS","2020",1.548082e+12
"IS","2021",1.590644e+12
"IS","2022",1.631698e+12
"IS","2023",1.674887e+12
"IE","1981",5.2725e+10
"IE","1982",5.3513e+10
"IE","1983",5.3122e+10
"IE","1984",5.4825e+10
"IE","1985",5.5892e+10
"IE","1986",5.6129e+10
"IE","1987",5.8173e+10
"IE","1988",5.9917e+10
"IE","1989",6.3281e+10
"IE","1990",6.816e+10
"IE","1991",6.9279e+10
"IE","1992",7.1759e+10
"IE","1993",7.3419e+10
"IE","1994",7.7746e+10
"IE","1995",8.5205e+10
"IE","1996",9.2951e+10
"IE","1997",1.02941e+11
"IE","1998",1.11669e+11
"IE","1999",1.23536e+11
"IE","2000",1.35364e+11
"IE","2001",1.43264e+11
"IE","2002",1.52318e+11
"IE","2003",1.57101e+11
"IE","2004",1.67712e+11
"IE","2005",1.77809e+11
"IE","2006",1.87658e+11
"IE","2007",1.97335e+11
"IE","2008",1.89576e+11
"IE","2009",1.80727e+11
"IE","2010",1.83909e+11
"IE","2011",1.89306e+11
"IE","2012",1.89384e+11
"IE","2013",1.92455e+11
"IE","2014",2.08424e+11
"IE","2015",2.61542e+11
"IE","2016",2.74965e+11
"IE","2017",2.96435e+11
"IE","2018",3.09779e+11
"IE","2019",3.22206e+11
"IE","2020",3.33554e+11
"IE","2021",3.43617e+11
"IE","2022",3.53385e+11
"IE","2023",3.63318e+11
"MT","1981",
"MT","1982",
"MT","1983",
"MT","1984",
"MT","1985",
"MT","1986",
"MT","1987",
"MT","1988",
"MT","1989",
"MT","1990",
"MT","1991",
"MT","1992",
"MT","1993",
"MT","1994",
"MT","1995",
"MT","1996",
"MT","1997",
"MT","1998",
"MT","1999",
"MT","2000",5.392e+09
"MT","2001",5.426e+09
"MT","2002",5.585e+09
"MT","2003",5.725e+09
"MT","2004",5.752e+09
"MT","2005",5.972e+09
"MT","2006",6.082e+09
"MT","2007",6.323e+09
"MT","2008",6.533e+09
"MT","2009",6.374e+09
"MT","2010",6.6e+09
"MT","2011",6.687e+09
"MT","2012",6.867e+09
"MT","2013",7.187e+09
"MT","2014",7.771e+09
"MT","2015",8.539e+09
"MT","2016",9.008e+09
"MT","2017",9.6e+09
"MT","2018",1.0142e+10
"MT","2019",1.0609e+10
"MT","2020",1.1036e+10
"MT","2021",1.1422e+10
"MT","2022",1.1789e+10
"MT","2023",1.2166e+10
"PT","1981",8.882e+10
"PT","1982",9.0741e+10
"PT","1983",9.1623e+10
"PT","1984",9.0668e+10
"PT","1985",9.2152e+10
"PT","1986",9.5211e+10
"PT","1987",1.02478e+11
"PT","1988",1.0795e+11
"PT","1989",1.15127e+11
"PT","1990",1.24176e+11
"PT","1991",1.2836e+11
"PT","1992",1.32378e+11
"PT","1993",1.31468e+11
"PT","1994",1.33426e+11
"PT","1995",1.36505e+11
"PT","1996",1.41278e+11
"PT","1997",1.47531e+11
"PT","1998",1.546e+11
"PT","1999",1.60612e+11
"PT","2000",1.66695e+11
"PT","2001",1.69934e+11
"PT","2002",1.71241e+11
"PT","2003",1.69641e+11
"PT","2004",1.72714e+11
"PT","2005",1.74038e+11
"PT","2006",1.76741e+11
"PT","2007",1.81146e+11
"PT","2008",1.81507e+11
"PT","2009",1.76101e+11
"PT","2010",1.79445e+11
"PT","2011",1.76167e+11
"PT","2012",1.6907e+11
"PT","2013",1.67159e+11
"PT","2014",1.68653e+11
"PT","2015",1.71725e+11
"PT","2016",1.74506e+11
"PT","2017",1.79173e+11
"PT","2018",1.83473e+11
"PT","2019",1.86776e+11
"PT","2020",1.89577e+11
"PT","2021",1.91852e+11
"PT","2022",1.94154e+11
"PT","2023",1.96484e+11
"ES","1981",4.85413e+11
"ES","1982",4.91425e+11
"ES","1983",4.99546e+11
"ES","1984",5.08029e+11
"ES","1985",5.20028e+11
"ES","1986",5.37874e+11
"ES","1987",5.68581e+11
"ES","1988",5.98628e+11
